Date,AD,AE,AF,AG,AI,AL,AM,AO,AR,AS,AT,AU,AW,AZ,BA,BAT,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FR,GA,GB,GD,GE,GF,GG,GH,GI,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NR,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,XK,YE,YT,ZA,ZM,ZW
2019-03-26T18:04:54.316Z,43,2459,22,23,16,21,7,9,165,4,2669,18361,5,14,21,14,74,23,4877,5,524,145,5,4,17,413,57,23,6,417,40,4,40,8,19,10510,10,2,2,6149,8,159,5,522,141,44,14,5,6,1364,938,19711,1,2739,4,17,13,51,115,162,21,2,24333,35,1230,23,30,4,43014,12,5521374,17,24,40,1036,44,4455,15,4,14,2,1661,7,21,3,11,3038,9,104,2,451,228,9225,395,1169,394,7,24,19,124,5631,1401,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1615,82,10,53,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,311,495,23,25,20,4,81,13,9483,1732,34,3,6816,159,31,112,16,8,216,72,937,6,3,24,2668,2,6,348,44,305,56,157,34,174,6,20,20,3757,2151,26,113,182,10,9,18,8,4,13,7,9,22,13,14,54,4,15,1037,8,13,9,31,10,362,87,108,189,86,101,102,23564,198,124,68,12,51,85,309,79,24,6,14,13,4,2195,52,90
2019-03-26T18:09:57.123Z,43,2460,22,23,16,21,7,9,165,4,2669,18361,5,14,23,14,74,23,4877,5,524,145,5,4,17,413,57,23,6,417,40,4,40,8,19,10511,10,2,2,6150,8,159,5,522,141,44,14,5,6,1364,938,19714,1,2740,4,17,13,51,115,162,21,2,24335,35,1230,23,30,4,43018,12,5522113,17,24,40,1037,44,4456,15,4,14,2,1661,7,21,3,11,3039,9,104,2,451,228,9225,396,1169,394,7,24,19,124,5632,1401,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1615,82,10,53,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,311,495,23,25,20,4,81,13,9483,1732,34,3,6819,159,31,112,16,8,216,72,937,6,3,24,2668,2,6,348,44,305,56,157,34,174,6,20,20,3758,2151,26,113,182,10,9,18,8,4,13,7,9,22,13,14,54,4,15,1037,8,13,9,31,10,362,87,108,189,86,101,102,23572,198,124,68,12,51,85,309,79,24,6,14,13,4,2195,52,90
2019-03-26T18:15:00.853Z,43,2460,22,23,16,21,7,9,165,4,2670,18362,5,14,23,14,74,23,4877,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10512,10,2,2,6152,8,159,5,522,141,44,14,5,6,1364,938,19719,1,2740,4,17,13,51,115,162,21,2,24336,35,1230,23,30,4,43021,12,5522897,17,24,40,1037,44,4457,15,4,14,2,1661,7,21,3,11,3039,9,104,2,451,228,9226,396,1169,394,7,24,19,124,5633,1401,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1616,82,10,53,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,311,495,23,25,20,4,81,13,9483,1733,34,3,6819,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,348,44,305,56,157,34,174,6,20,20,3758,2151,26,113,182,10,9,18,8,4,13,7,9,22,13,14,54,4,15,1037,8,13,9,31,10,363,87,108,189,86,101,102,23575,198,124,68,12,51,85,309,79,24,6,14,13,4,2196,52,90
2019-03-26T18:19:55.152Z,43,2460,22,23,16,21,7,9,165,4,2670,18363,5,14,23,14,74,23,4878,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10514,10,2,2,6153,8,159,5,522,141,44,14,5,6,1364,938,19724,1,2740,4,17,13,51,115,162,21,2,24336,35,1231,23,30,4,43026,12,5523556,17,24,40,1037,44,4461,15,4,14,2,1661,7,21,3,11,3039,9,104,2,451,228,9227,396,1169,394,7,24,19,124,5635,1401,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1616,82,10,53,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,311,495,23,25,20,4,81,13,9487,1734,34,3,6821,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,348,44,305,56,157,34,174,6,20,20,3758,2151,26,113,182,10,9,18,8,4,13,7,9,22,13,14,54,4,15,1037,8,13,9,31,10,363,87,108,189,86,101,102,23578,198,124,68,12,51,85,309,79,24,6,14,13,4,2197,52,90
2019-03-26T18:24:59.028Z,43,2460,22,23,16,21,7,9,166,4,2670,18363,5,14,23,14,74,23,4878,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10516,10,2,2,6153,8,159,5,522,141,44,14,5,6,1364,941,19728,1,2741,4,17,13,51,115,162,21,2,24341,35,1231,23,30,4,43030,12,5524182,17,24,40,1037,44,4461,15,4,14,2,1661,7,21,3,11,3039,9,104,2,451,228,9228,396,1169,394,7,24,19,124,5636,1401,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1616,82,10,53,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,311,495,23,25,20,4,81,13,9487,1734,34,3,6824,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,348,44,305,56,157,34,174,6,20,20,3758,2151,26,113,182,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23581,198,124,68,12,51,85,309,79,24,6,14,13,4,2197,52,90
2019-03-26T18:29:52.322Z,43,2462,22,23,16,21,7,9,166,4,2672,18365,5,14,23,14,74,23,4881,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10518,10,2,2,6155,8,159,5,522,141,44,14,5,6,1364,941,19733,1,2741,4,17,13,51,115,162,21,2,24344,35,1231,23,30,4,43031,12,5524785,17,24,40,1037,44,4466,15,4,14,2,1661,7,21,3,11,3039,9,104,2,451,228,9228,396,1169,394,7,24,19,124,5637,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1618,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9488,1734,34,3,6825,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,348,44,305,56,157,34,174,6,20,20,3759,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23581,199,124,68,12,51,85,309,79,24,6,14,13,4,2197,52,90
2019-03-26T18:34:56.076Z,43,2462,22,23,16,21,7,9,166,4,2672,18365,5,14,23,14,74,23,4882,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10519,10,2,2,6155,8,159,5,522,141,44,14,5,6,1364,941,19735,1,2741,4,17,13,51,115,162,21,2,24350,35,1231,23,30,4,43035,12,5525495,17,24,40,1037,44,4468,15,4,14,2,1662,7,21,3,11,3039,10,104,2,451,228,9229,396,1169,394,7,24,19,124,5637,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1618,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9488,1734,34,3,6826,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3760,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23589,199,124,68,12,51,85,309,79,24,6,14,13,4,2197,52,90
2019-03-26T18:39:59.682Z,43,2462,22,23,16,21,7,9,166,4,2672,18365,5,14,23,14,74,23,4882,5,524,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10520,10,2,2,6156,8,159,5,522,141,44,14,5,6,1364,941,19737,1,2741,4,17,13,51,115,162,21,2,24351,35,1231,23,30,4,43043,12,5526171,17,24,40,1037,44,4469,15,4,14,2,1662,7,21,3,11,3039,10,105,2,451,228,9231,396,1169,394,7,24,19,124,5638,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1618,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9488,1734,34,3,6828,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3760,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23590,199,124,68,12,51,85,309,79,24,6,14,13,4,2198,52,90
2019-03-26T18:44:53.287Z,43,2463,22,23,16,21,7,9,166,4,2672,18365,5,14,23,14,74,23,4883,5,525,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10520,10,2,2,6158,8,159,5,522,141,44,14,5,6,1364,941,19738,1,2741,4,17,13,51,115,162,21,2,24353,35,1231,23,30,4,43049,12,5526876,17,24,40,1037,44,4472,15,4,14,2,1662,7,21,3,11,3039,10,105,2,451,228,9232,397,1169,394,7,24,19,124,5638,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1618,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9488,1734,34,3,6830,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3760,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23594,199,124,68,12,51,85,309,79,24,6,14,13,4,2198,52,91
2019-03-26T18:49:57.252Z,43,2463,22,23,16,21,7,9,166,4,2672,18365,5,14,23,14,74,23,4885,5,525,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10522,10,2,2,6158,8,159,5,522,141,44,14,5,6,1364,941,19742,1,2742,4,17,13,51,115,162,21,2,24357,35,1231,23,30,4,43057,12,5527621,17,24,40,1037,44,4473,15,4,14,2,1662,7,21,3,11,3039,10,105,2,451,228,9236,397,1169,394,7,24,19,124,5638,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1618,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9488,1734,34,3,6830,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3761,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23596,199,124,68,12,51,85,309,79,24,6,14,13,4,2199,52,91
2019-03-26T18:55:01.208Z,43,2463,22,23,16,21,7,9,166,4,2672,18366,5,14,23,14,74,23,4886,5,525,145,5,4,17,414,57,23,6,417,40,4,40,8,19,10525,10,2,2,6159,8,159,5,522,141,44,14,5,6,1364,941,19748,1,2742,4,17,13,51,115,162,21,2,24359,35,1231,23,30,4,43069,12,5528338,17,24,40,1037,44,4475,15,4,14,2,1662,7,21,3,11,3039,10,105,2,451,228,9237,397,1169,394,7,24,19,124,5639,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9489,1734,34,3,6830,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3761,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23597,199,124,68,12,51,85,309,79,24,6,14,13,4,2201,52,91
2019-03-26T18:59:55.374Z,43,2463,22,23,16,21,7,9,166,4,2673,18367,5,14,23,14,74,23,4886,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10527,10,2,2,6159,8,159,5,522,141,44,14,5,6,1365,942,19750,1,2743,4,17,13,51,115,162,21,2,24363,35,1231,23,30,4,43072,12,5528945,17,24,40,1037,44,4476,15,4,14,2,1663,7,21,3,11,3039,10,105,2,451,228,9239,397,1170,394,7,24,19,124,5640,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9491,1735,34,3,6831,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,305,56,157,34,174,6,20,20,3762,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,87,108,189,87,101,102,23600,199,124,68,12,51,85,309,79,24,6,14,14,4,2203,52,91
2019-03-26T19:05:00.051Z,43,2463,22,23,16,21,7,9,166,4,2673,18368,5,14,23,14,74,23,4887,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10528,10,2,2,6159,8,159,5,522,141,44,14,5,6,1365,943,19754,1,2743,4,17,13,51,115,162,21,2,24366,35,1231,23,30,4,43077,12,5529583,17,24,40,1037,44,4477,15,4,14,2,1665,7,21,3,11,3039,10,105,2,451,228,9243,397,1171,394,7,24,19,124,5642,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,100,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9493,1735,34,3,6831,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3763,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23602,199,124,68,12,51,85,309,79,24,6,14,14,4,2203,52,91
2019-03-26T19:09:55.094Z,43,2463,22,23,16,21,7,9,166,4,2674,18368,5,14,23,14,74,23,4887,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10529,10,2,2,6159,8,159,5,522,141,44,14,5,6,1365,943,19756,1,2743,4,17,13,51,115,162,21,2,24369,35,1232,23,30,4,43081,12,5530232,17,24,40,1037,44,4480,15,4,14,2,1665,7,21,3,11,3039,10,105,2,451,228,9243,397,1171,394,7,24,19,124,5644,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9493,1735,34,3,6833,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3763,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23604,199,124,68,12,51,85,309,79,24,6,14,14,4,2203,52,91
2019-03-26T19:14:58.905Z,43,2463,22,23,16,21,7,9,166,4,2674,18368,5,14,23,14,74,23,4887,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10533,10,2,2,6159,8,159,5,522,141,44,14,5,6,1365,943,19759,1,2743,4,17,13,51,115,162,21,2,24373,35,1232,23,30,4,43088,12,5530963,17,24,40,1037,44,4481,15,4,14,2,1665,7,21,3,11,3039,10,105,2,451,228,9244,397,1172,394,7,24,19,124,5644,1402,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9497,1735,34,3,6838,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3764,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23608,199,124,68,12,51,85,309,79,24,6,14,14,4,2203,52,91
2019-03-26T19:19:53.249Z,43,2463,22,23,16,21,7,9,166,4,2674,18368,5,14,23,14,74,23,4888,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10535,10,2,2,6159,8,159,5,522,141,44,14,5,6,1365,943,19760,1,2743,4,17,13,51,115,162,21,2,24378,35,1232,23,30,4,43088,12,5531678,17,24,40,1037,44,4481,15,4,14,2,1665,7,21,3,11,3039,10,105,2,451,228,9247,397,1172,395,7,24,19,124,5647,1403,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9500,1735,34,3,6838,159,31,112,16,8,216,72,937,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3765,2151,26,113,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23610,199,124,68,12,51,85,309,79,24,6,14,14,4,2204,52,91
2019-03-26T19:24:57.575Z,43,2463,22,23,16,21,7,9,166,4,2675,18370,5,14,23,14,74,23,4888,5,525,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10537,10,2,2,6160,8,160,5,522,141,44,14,5,6,1365,943,19760,1,2744,4,17,13,51,115,162,21,2,24382,35,1232,23,30,4,43092,12,5532408,17,24,40,1037,44,4481,15,4,14,2,1665,7,21,3,11,3040,10,105,2,451,228,9247,397,1172,395,7,24,19,124,5648,1403,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9502,1735,34,3,6841,159,31,112,16,8,216,72,938,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3766,2151,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23612,199,125,68,12,51,85,309,79,24,6,14,14,4,2204,52,91
2019-03-26T19:30:00.535Z,43,2463,22,23,16,21,7,9,166,4,2675,18374,5,14,23,14,74,23,4890,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10539,10,2,2,6160,8,160,5,522,141,44,14,5,6,1365,943,19764,1,2744,4,17,13,51,115,162,21,2,24387,35,1233,23,30,4,43097,12,5533157,17,24,40,1037,44,4482,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9249,398,1172,395,7,24,19,124,5648,1404,51,76,1422,267,6,85,3,2,19,32,221,71,194,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9505,1736,34,3,6845,159,31,112,16,8,216,72,938,6,3,24,2669,2,6,349,44,306,56,157,34,174,6,20,20,3766,2151,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23619,199,125,68,12,51,85,309,79,24,6,14,14,4,2204,52,91
2019-03-26T19:34:53.441Z,43,2464,22,23,16,21,7,9,166,4,2676,18375,5,14,23,14,74,23,4893,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10543,10,2,2,6161,8,160,5,522,141,44,14,5,6,1367,943,19765,1,2744,4,17,13,51,115,162,21,2,24389,35,1234,23,30,4,43103,12,5533887,17,24,40,1037,44,4483,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9251,398,1172,395,7,24,19,124,5650,1405,51,76,1422,267,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9505,1737,34,3,6849,159,31,112,16,8,216,72,938,6,3,24,2670,2,6,349,44,306,56,157,34,174,6,20,20,3766,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23621,199,125,68,12,51,85,309,79,24,6,14,14,4,2204,52,91
2019-03-26T19:39:56.396Z,43,2466,22,23,16,21,7,9,166,4,2676,18377,5,14,23,14,74,23,4893,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10544,10,2,2,6162,8,160,5,522,141,44,14,5,6,1367,943,19767,1,2744,4,17,13,51,115,162,21,2,24389,35,1234,23,30,4,43107,12,5534642,17,24,40,1037,44,4485,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9251,398,1172,395,7,24,19,124,5650,1405,51,76,1422,267,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9506,1737,34,3,6854,159,31,112,16,8,216,72,938,6,3,24,2670,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23626,199,125,68,12,51,85,309,79,24,6,14,14,4,2206,52,91
2019-03-26T19:44:58.880Z,43,2466,22,23,16,21,7,9,166,4,2676,18379,5,14,23,14,74,23,4893,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10545,10,2,2,6162,8,160,5,522,141,44,14,5,6,1367,943,19775,1,2744,4,17,13,51,115,162,21,2,24391,35,1234,23,30,4,43112,12,5535350,17,24,40,1037,44,4486,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9252,398,1172,395,7,24,19,124,5652,1405,51,76,1422,267,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9507,1738,34,3,6856,159,31,112,16,8,216,72,938,6,3,24,2670,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23628,199,125,68,12,51,85,309,79,24,6,14,14,4,2208,52,91
2019-03-26T19:49:51.946Z,43,2466,22,23,16,21,7,9,166,4,2676,18381,5,14,23,14,74,23,4894,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10545,10,2,2,6162,8,160,5,522,141,44,14,5,6,1367,943,19776,1,2745,4,17,13,51,115,162,21,2,24394,35,1234,23,30,4,43115,12,5536092,17,24,40,1037,44,4487,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9252,398,1172,395,7,24,19,124,5653,1405,51,76,1422,267,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,908,76,11,56,313,495,23,25,20,4,81,13,9508,1740,34,3,6857,159,31,112,16,8,216,72,938,6,3,24,2670,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23631,199,125,68,12,51,85,309,79,24,6,14,14,4,2208,52,91
2019-03-26T19:54:55.493Z,43,2466,22,23,16,21,7,9,166,4,2676,18387,5,14,23,14,74,23,4895,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10547,10,2,2,6164,8,160,5,522,141,44,14,5,6,1369,943,19777,1,2745,4,17,13,51,115,162,21,2,24398,35,1234,23,30,4,43118,12,5536846,17,24,40,1037,44,4487,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9252,398,1172,395,7,24,19,124,5653,1405,51,76,1422,268,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1619,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,909,76,11,56,313,495,23,25,20,4,81,13,9511,1740,34,3,6857,159,31,112,16,8,216,72,939,6,3,24,2672,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23632,199,125,68,12,51,85,309,79,24,6,14,14,4,2210,52,91
2019-03-26T20:00:00.226Z,43,2466,22,23,16,21,7,9,166,4,2676,18389,5,14,23,14,74,23,4895,5,526,145,5,4,17,415,57,23,6,417,40,4,40,8,19,10550,10,2,2,6165,8,160,5,522,141,44,14,5,6,1369,943,19781,1,2745,4,17,13,51,115,162,21,2,24405,35,1235,23,30,4,43125,12,5537565,17,24,40,1037,44,4487,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9253,398,1172,395,7,24,19,124,5656,1405,51,76,1422,268,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1620,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,909,76,11,56,313,495,23,25,20,4,81,13,9514,1740,34,3,6857,159,31,112,16,8,216,72,940,6,3,24,2672,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23637,199,125,68,12,51,85,309,79,24,6,14,14,4,2210,52,91
2019-03-26T20:04:53.771Z,43,2466,22,23,16,21,7,9,166,4,2677,18393,5,14,23,14,74,23,4895,5,526,145,5,4,17,415,57,23,6,418,40,4,40,8,19,10554,10,2,2,6165,8,160,5,522,141,45,14,5,6,1370,943,19784,1,2746,4,17,13,51,115,162,21,2,24406,35,1236,23,30,4,43132,12,5538269,17,24,40,1038,44,4487,15,4,14,2,1665,7,21,3,11,3041,10,105,2,451,228,9254,398,1172,395,7,24,19,124,5657,1405,51,76,1422,268,6,85,3,2,19,32,221,71,195,24,33,101,29,8,86,4,4,76,1622,82,10,54,145,9,11,15,12,3,17,4,48,16,27,11,3,15,909,76,11,56,313,495,23,25,20,4,81,13,9515,1740,34,3,6858,159,31,112,16,8,216,72,940,6,3,24,2672,2,6,349,44,306,56,157,34,174,6,20,20,3767,2152,26,114,183,10,9,18,8,4,13,7,9,22,13,14,54,4,16,1037,8,13,9,31,10,363,88,108,189,87,101,102,23641,199,125,68,12,51,85,309,79,24,6,14,14,4,2210,52,91
